model,location,target_type,weights,forecast_date,nmod
epiforecasts-EpiExpert_direct,FR,Cases,0.199451910860694,2021-05-24,5
epiforecasts-EpiExpert_direct,FR,Deaths,0.1446671398194,2021-05-24,5
epiforecasts-EpiExpert_direct,GB,Cases,0.153787141240634,2021-05-24,5
epiforecasts-EpiExpert_direct,GB,Deaths,0.153619264656002,2021-05-24,5
epiforecasts-EpiNow2,CZ,Cases,0.294339722879682,2021-05-24,5
epiforecasts-EpiNow2,CZ,Deaths,0.221390214343784,2021-05-24,5
epiforecasts-EpiNow2,GB,Cases,0.184170225394111,2021-05-24,5
epiforecasts-EpiNow2,GB,Deaths,0.217366219205916,2021-05-24,5
epiforecasts-EpiNow2,PL,Cases,0.186944577783199,2021-05-24,5
itwm-dSEIR,DE,Deaths,0.197736151231207,2021-05-24,5
FIAS_FZJ-Epi1Ger,DE,Cases,0.159098341070403,2021-05-31,5
HZI-AgeExtendedSEIR,DE,Deaths,0.213284098472419,2021-05-31,5
IEM_Health-CovidProject,CZ,Cases,0.0998820571399805,2021-05-31,5
IEM_Health-CovidProject,FR,Cases,0.200909659048728,2021-05-31,5
IEM_Health-CovidProject,FR,Deaths,0.109326829421647,2021-05-31,5
IEM_Health-CovidProject,GB,Cases,0.258740069049236,2021-05-31,5
IEM_Health-CovidProject,GB,Deaths,0.16129108803688,2021-05-31,5
ILM-EKF,CZ,Cases,0.275910218337393,2021-05-31,5
ILM-EKF,CZ,Deaths,0.190042530744615,2021-05-31,5
ILM-EKF,DE,Cases,0.179443534995753,2021-05-31,5
ILM-EKF,FR,Cases,0.253962525913533,2021-05-31,5
ILM-EKF,FR,Deaths,0.241489226022779,2021-05-31,5
ILM-EKF,PL,Cases,0.264834265586786,2021-05-31,5
ILM-EKF,PL,Deaths,0.182132723894046,2021-05-31,5
MIMUW-StochSEIR,PL,Deaths,0.152614209262064,2021-05-31,5
MIT_CovidAnalytics-DELPHI,DE,Cases,0.238132496497842,2021-05-31,5
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.17361858317312,2021-05-31,5
MOCOS-agent1,PL,Cases,0.23495247119425,2021-05-31,5
MOCOS-agent1,PL,Deaths,0.237853172989608,2021-05-31,5
MUNI-ARIMA,CZ,Cases,0.126348359466502,2021-05-31,5
MUNI-ARIMA,CZ,Deaths,0.0995249075065199,2021-05-31,5
MUNI-ARIMA,FR,Cases,0.139023678847501,2021-05-31,5
MUNI-ARIMA,FR,Deaths,0.135055643549578,2021-05-31,5
MUNI-ARIMA,GB,Cases,0.143510117294718,2021-05-31,5
MUNI-ARIMA,PL,Cases,0.123942154269536,2021-05-31,5
MUNI_DMS-SEIAR,CZ,Cases,0.21775232325484,2021-05-31,5
MUNI_DMS-SEIAR,CZ,Deaths,0.111049352279504,2021-05-31,5
PL_GRedlarski-DistrictsSum,PL,Cases,0.131489893863323,2021-05-31,5
RobertWalraven-ESG,CZ,Deaths,0.298285391968184,2021-05-31,5
RobertWalraven-ESG,DE,Deaths,0.181492241457704,2021-05-31,5
RobertWalraven-ESG,FR,Deaths,0.21100244160266,2021-05-31,5
UMass-MechBayes,CZ,Deaths,0.301097817501177,2021-05-31,5
UMass-MechBayes,FR,Deaths,0.303125859403336,2021-05-31,5
UMass-MechBayes,GB,Deaths,0.234049541669478,2021-05-31,5
UMass-MechBayes,PL,Deaths,0.273154938273687,2021-05-31,5
UMass-SemiMech,FR,Cases,0.203917795664581,2021-05-31,5
UMass-SemiMech,PL,Deaths,0.154244955580595,2021-05-31,5
epiforecasts-EpiExpert,DE,Deaths,0.193911961381046,2021-05-31,5
epiforecasts-EpiExpert,GB,Cases,0.212427153667499,2021-05-31,5
epiforecasts-EpiExpert,GB,Deaths,0.202960916883584,2021-05-31,5
epiforecasts-EpiExpert_Rt,DE,Cases,0.209256859623453,2021-05-31,5
epiforecasts-EpiExpert_Rt,GB,Cases,0.171744365539499,2021-05-31,5
epiforecasts-EpiExpert_Rt,GB,Deaths,0.175098823322524,2021-05-31,5
epiforecasts-EpiExpert_direct,GB,Cases,0.213578294449047,2021-05-31,5
epiforecasts-EpiNow2,CZ,Cases,0.280107041801285,2021-05-31,5
epiforecasts-EpiNow2,FR,Cases,0.202186340525657,2021-05-31,5
epiforecasts-EpiNow2,GB,Deaths,0.226599630087535,2021-05-31,5
epiforecasts-EpiNow2,PL,Cases,0.244781215086106,2021-05-31,5
itwm-dSEIR,DE,Cases,0.214068767812549,2021-05-31,5
itwm-dSEIR,DE,Deaths,0.237693115515711,2021-05-31,5
HZI-AgeExtendedSEIR,DE,Deaths,0.231038355131193,2021-06-07,5
IEM_Health-CovidProject,GB,Cases,0.213805884886704,2021-06-07,5
IEM_Health-CovidProject,GB,Deaths,0.177868934137667,2021-06-07,5
ILM-EKF,CZ,Cases,0.220878348451542,2021-06-07,5
ILM-EKF,CZ,Deaths,0.159419376539565,2021-06-07,5
ILM-EKF,DE,Cases,0.175385527285113,2021-06-07,5
ILM-EKF,FR,Cases,0.220991957277726,2021-06-07,5
ILM-EKF,FR,Deaths,0.223081039965203,2021-06-07,5
ILM-EKF,PL,Cases,0.258224802671587,2021-06-07,5
ILM-EKF,PL,Deaths,0.221429076643829,2021-06-07,5
Karlen-pypm,DE,Deaths,0.181990596556233,2021-06-07,5
MIMUW-StochSEIR,PL,Deaths,0.157137671650068,2021-06-07,5
MIT_CovidAnalytics-DELPHI,DE,Cases,0.222622349497904,2021-06-07,5
MIT_CovidAnalytics-DELPHI,DE,Deaths,0.172156763359548,2021-06-07,5
MOCOS-agent1,PL,Cases,0.224855372915085,2021-06-07,5
MOCOS-agent1,PL,Deaths,0.246240329011039,2021-06-07,5
MUNI-ARIMA,CZ,Cases,0.132690025280764,2021-06-07,5
MUNI-ARIMA,FR,Cases,0.209905669223709,2021-06-07,5
MUNI-ARIMA,FR,Deaths,0.233204633895516,2021-06-07,5
MUNI-ARIMA,GB,Cases,0.25781670690326,2021-06-07,5
MUNI-ARIMA,PL,Cases,0.170793139390388,2021-06-07,5
MUNI_DMS-SEIAR,CZ,Cases,0.23723964541208,2021-06-07,5
MUNI_DMS-SEIAR,CZ,Deaths,0.191321029012738,2021-06-07,5
RobertWalraven-ESG,CZ,Cases,0.16459941361903,2021-06-07,5
RobertWalraven-ESG,CZ,Deaths,0.258709140371659,2021-06-07,5
RobertWalraven-ESG,DE,Cases,0.186938895462212,2021-06-07,5
RobertWalraven-ESG,FR,Cases,0.146814583699994,2021-06-07,5
RobertWalraven-ESG,FR,Deaths,0.173638880871909,2021-06-07,5
UMass-MechBayes,CZ,Deaths,0.233715126891421,2021-06-07,5
UMass-MechBayes,FR,Deaths,0.24131923919958,2021-06-07,5
UMass-MechBayes,GB,Deaths,0.216795820086935,2021-06-07,5
UMass-MechBayes,PL,Deaths,0.201365680012779,2021-06-07,5
UMass-SemiMech,FR,Deaths,0.128756206067792,2021-06-07,5
UMass-SemiMech,GB,Deaths,0.214392107482709,2021-06-07,5
UNIPV-BayesINGARCHX,FR,Cases,0.217424669971899,2021-06-07,5
epiforecasts-EpiExpert,GB,Cases,0.189760220970069,2021-06-07,5
epiforecasts-EpiExpert_Rt,DE,Cases,0.167073997929521,2021-06-07,5
epiforecasts-EpiExpert_Rt,DE,Deaths,0.172364175087434,2021-06-07,5
epiforecasts-EpiExpert_Rt,GB,Cases,0.151982144469313,2021-06-07,5
epiforecasts-EpiExpert_Rt,GB,Deaths,0.170509326563726,2021-06-07,5
epiforecasts-EpiExpert_Rt,PL,Cases,0.117183664406356,2021-06-07,5
epiforecasts-EpiNow2,CZ,Cases,0.244592567236584,2021-06-07,5
epiforecasts-EpiNow2,CZ,Deaths,0.156835327184617,2021-06-07,5
epiforecasts-EpiNow2,FR,Cases,0.204863119826673,2021-06-07,5
epiforecasts-EpiNow2,GB,Cases,0.186635042770653,2021-06-07,5
epiforecasts-EpiNow2,GB,Deaths,0.220433811728964,2021-06-07,5
epiforecasts-EpiNow2,PL,Cases,0.228943020616583,2021-06-07,5
epiforecasts-EpiNow2,PL,Deaths,0.173827242682286,2021-06-07,5
itwm-dSEIR,DE,Cases,0.24797922982525,2021-06-07,5
itwm-dSEIR,DE,Deaths,0.242450109865591,2021-06-07,5
FIAS_FZJ-Epi1Ger,DE,Cases,0.168333798430536,2021-06-14,5
HZI-AgeExtendedSEIR,DE,Deaths,0.185262554397542,2021-06-14,5
IEM_Health-CovidProject,FR,Deaths,0.163363826948025,2021-06-14,5
IEM_Health-CovidProject,GB,Cases,0.190987742746814,2021-06-14,5
IEM_Health-CovidProject,GB,Deaths,0.16205659067906,2021-06-14,5
ILM-EKF,CZ,Cases,0.22924826724946,2021-06-14,5
ILM-EKF,FR,Cases,0.188639514176391,2021-06-14,5
ILM-EKF,FR,Deaths,0.230395666629129,2021-06-14,5
ILM-EKF,PL,Cases,0.172612004159473,2021-06-14,5
ILM-EKF,PL,Deaths,0.250768821898617,2021-06-14,5
ITWW-county_repro,PL,Deaths,0.181487785312784,2021-06-14,5
Karlen-pypm,DE,Deaths,0.223076342357613,2021-06-14,5
MIT_CovidAnalytics-DELPHI,DE,Cases,0.166810490113234,2021-06-14,5
MOCOS-agent1,PL,Cases,0.178109467146281,2021-06-14,5
MOCOS-agent1,PL,Deaths,0.22516627799613,2021-06-14,5
MUNI-ARIMA,CZ,Deaths,0.193642724599739,2021-06-14,5
MUNI-ARIMA,FR,Deaths,0.169445280631145,2021-06-14,5
MUNI-ARIMA,GB,Cases,0.27500275661991,2021-06-14,5
MUNI-ARIMA,PL,Cases,0.1819956319108,2021-06-14,5
MUNI_DMS-SEIAR,CZ,Cases,0.327958805579517,2021-06-14,5
MUNI_DMS-SEIAR,CZ,Deaths,0.232886250232549,2021-06-14,5
RobertWalraven-ESG,CZ,Cases,0.142704509730926,2021-06-14,5
RobertWalraven-ESG,CZ,Deaths,0.191201079674579,2021-06-14,5
RobertWalraven-ESG,DE,Cases,0.227852196018347,2021-06-14,5
RobertWalraven-ESG,FR,Cases,0.197987151112539,2021-06-14,5
RobertWalraven-ESG,FR,Deaths,0.202742488560286,2021-06-14,5
UMass-MechBayes,CZ,Deaths,0.222220375498063,2021-06-14,5
UMass-MechBayes,FR,Deaths,0.234052737231415,2021-06-14,5
UMass-MechBayes,GB,Deaths,0.220667955591914,2021-06-14,5
UMass-MechBayes,PL,Deaths,0.188166874656926,2021-06-14,5
UMass-SemiMech,CZ,Cases,0.0889879402239046,2021-06-14,5
UMass-SemiMech,FR,Cases,0.179607504518925,2021-06-14,5
UMass-SemiMech,GB,Deaths,0.225464128870522,2021-06-14,5
UNIPV-BayesINGARCHX,DE,Cases,0.190947109045658,2021-06-14,5
UNIPV-BayesINGARCHX,FR,Cases,0.229123962194204,2021-06-14,5
epiforecasts-EpiExpert,DE,Deaths,0.24048942291552,2021-06-14,5
epiforecasts-EpiExpert,GB,Cases,0.191595489159948,2021-06-14,5
epiforecasts-EpiExpert_Rt,GB,Cases,0.151520846830198,2021-06-14,5
epiforecasts-EpiExpert_Rt,GB,Deaths,0.167782656988777,2021-06-14,5
epiforecasts-EpiExpert_Rt,PL,Cases,0.185362273784154,2021-06-14,5
epiforecasts-EpiExpert_direct,DE,Deaths,0.173766052848579,2021-06-14,5
epiforecasts-EpiNow2,CZ,Cases,0.211100477216192,2021-06-14,5
epiforecasts-EpiNow2,CZ,Deaths,0.16004956999507,2021-06-14,5
epiforecasts-EpiNow2,FR,Cases,0.204641867997942,2021-06-14,5
epiforecasts-EpiNow2,GB,Cases,0.190893164643129,2021-06-14,5
epiforecasts-EpiNow2,GB,Deaths,0.224028667869728,2021-06-14,5
epiforecasts-EpiNow2,PL,Cases,0.281920622999292,2021-06-14,5
epiforecasts-EpiNow2,PL,Deaths,0.154410240135544,2021-06-14,5
itwm-dSEIR,DE,Cases,0.246056406392224,2021-06-14,5
itwm-dSEIR,DE,Deaths,0.177405627480746,2021-06-14,5
FIAS_FZJ-Epi1Ger,DE,Deaths,0.182422697300934,2021-06-21,5
IEM_Health-CovidProject,CZ,Deaths,0.222009692667042,2021-06-21,5
IEM_Health-CovidProject,FR,Cases,0.148350294671981,2021-06-21,5
IEM_Health-CovidProject,FR,Deaths,0.302312085146219,2021-06-21,5
IEM_Health-CovidProject,GB,Cases,0.18116641732229,2021-06-21,5
ILM-EKF,CZ,Cases,0.286491413498087,2021-06-21,5
ILM-EKF,CZ,Deaths,0.209410603838536,2021-06-21,5
ILM-EKF,DE,Deaths,0.160380175081894,2021-06-21,5
ILM-EKF,FR,Cases,0.119323858158298,2021-06-21,5
ILM-EKF,FR,Deaths,0.198647980711484,2021-06-21,5
ILM-EKF,PL,Cases,0.179973730249107,2021-06-21,5
ILM-EKF,PL,Deaths,0.227169135359883,2021-06-21,5
Karlen-pypm,DE,Deaths,0.348997172373214,2021-06-21,5
MIT_CovidAnalytics-DELPHI,DE,Cases,0.185836639958692,2021-06-21,5
MIT_CovidAnalytics-DELPHI,PL,Cases,0.161232886687907,2021-06-21,5
MOCOS-agent1,PL,Deaths,0.197710436144427,2021-06-21,5
MUNI-ARIMA,CZ,Cases,0.0974623965634056,2021-06-21,5
MUNI-ARIMA,FR,Deaths,0.130581761676193,2021-06-21,5
MUNI-ARIMA,GB,Cases,0.244810925895913,2021-06-21,5
MUNI_DMS-SEIAR,CZ,Cases,0.305385131277956,2021-06-21,5
PL_GRedlarski-DistrictsSum,PL,Cases,0.239272314374209,2021-06-21,5
RobertWalraven-ESG,CZ,Cases,0.0879756202927315,2021-06-21,5
RobertWalraven-ESG,DE,Cases,0.202724139254464,2021-06-21,5
RobertWalraven-ESG,FR,Deaths,0.193677145246333,2021-06-21,5
UMass-MechBayes,CZ,Deaths,0.194513190077534,2021-06-21,5
UMass-MechBayes,DE,Deaths,0.1539442145314,2021-06-21,5
UMass-MechBayes,FR,Deaths,0.174781027219772,2021-06-21,5
UMass-MechBayes,GB,Deaths,0.192952582023301,2021-06-21,5
UMass-MechBayes,PL,Deaths,0.214090089133861,2021-06-21,5
UMass-SemiMech,CZ,Deaths,0.209171298194281,2021-06-21,5
UMass-SemiMech,FR,Cases,0.112333671276772,2021-06-21,5
UMass-SemiMech,GB,Deaths,0.180380897249632,2021-06-21,5
UMass-SemiMech,PL,Deaths,0.173774315054342,2021-06-21,5
UNIPV-BayesINGARCHX,DE,Cases,0.216333644863425,2021-06-21,5
UNIPV-BayesINGARCHX,FR,Cases,0.374689479195316,2021-06-21,5
epiforecasts-EpiExpert,DE,Deaths,0.154255740712558,2021-06-21,5
epiforecasts-EpiExpert,GB,Cases,0.18915470647921,2021-06-21,5
epiforecasts-EpiExpert,GB,Deaths,0.161702775957154,2021-06-21,5
epiforecasts-EpiExpert,PL,Deaths,0.187256024307487,2021-06-21,5
epiforecasts-EpiExpert_Rt,GB,Cases,0.205134699463046,2021-06-21,5
epiforecasts-EpiExpert_Rt,GB,Deaths,0.252291089118089,2021-06-21,5
epiforecasts-EpiExpert_Rt,PL,Cases,0.248317184089003,2021-06-21,5
epiforecasts-EpiExpert_direct,GB,Cases,0.179733250839541,2021-06-21,5
epiforecasts-EpiNow2,CZ,Cases,0.22268543836782,2021-06-21,5
epiforecasts-EpiNow2,CZ,Deaths,0.164895215222607,2021-06-21,5
epiforecasts-EpiNow2,DE,Cases,0.134621408624109,2021-06-21,5
epiforecasts-EpiNow2,FR,Cases,0.245302696697633,2021-06-21,5
epiforecasts-EpiNow2,GB,Deaths,0.212672655651824,2021-06-21,5
epiforecasts-EpiNow2,PL,Cases,0.171203884599774,2021-06-21,5
itwm-dSEIR,DE,Cases,0.26048416729931,2021-06-21,5
HZI-AgeExtendedSEIR,DE,Deaths,0.216431959865139,2021-06-28,5
IEM_Health-CovidProject,CZ,Cases,0.239204880527784,2021-06-28,5
IEM_Health-CovidProject,CZ,Deaths,0.195163208841897,2021-06-28,5
IEM_Health-CovidProject,FR,Cases,0.116164786800063,2021-06-28,5
IEM_Health-CovidProject,FR,Deaths,0.266564085541811,2021-06-28,5
IEM_Health-CovidProject,PL,Cases,0.23684910307944,2021-06-28,5
ILM-EKF,CZ,Cases,0.310211054111628,2021-06-28,5
ILM-EKF,CZ,Deaths,0.216958351502092,2021-06-28,5
ILM-EKF,DE,Cases,0.232477448747374,2021-06-28,5
ILM-EKF,FR,Cases,0.164346647140021,2021-06-28,5
ILM-EKF,FR,Deaths,0.265908233542598,2021-06-28,5
ILM-EKF,GB,Cases,0.223817826579829,2021-06-28,5
ILM-EKF,PL,Cases,0.223607912961134,2021-06-28,5
ILM-EKF,PL,Deaths,0.177412963296796,2021-06-28,5
ITWW-county_repro,PL,Cases,0.175113700010496,2021-06-28,5
Karlen-pypm,DE,Deaths,0.156727332539246,2021-06-28,5
MOCOS-agent1,PL,Cases,0.219831905020056,2021-06-28,5
MOCOS-agent1,PL,Deaths,0.20038604688479,2021-06-28,5
MUNI-ARIMA,CZ,Cases,0.076094260925101,2021-06-28,5
MUNI-ARIMA,FR,Deaths,0.094943980216667,2021-06-28,5
MUNI_DMS-SEIAR,CZ,Cases,0.14464941544756,2021-06-28,5
PL_GRedlarski-DistrictsSum,PL,Cases,0.144597378928873,2021-06-28,5
RobertWalraven-ESG,DE,Deaths,0.144671617745156,2021-06-28,5
RobertWalraven-ESG,FR,Deaths,0.196747377950173,2021-06-28,5
UMass-MechBayes,CZ,Deaths,0.204018277068546,2021-06-28,5
UMass-MechBayes,FR,Deaths,0.175836322748751,2021-06-28,5
UMass-MechBayes,GB,Deaths,0.159026561935647,2021-06-28,5
UMass-MechBayes,PL,Deaths,0.238746137808209,2021-06-28,5
UMass-SemiMech,CZ,Deaths,0.209655878889819,2021-06-28,5
UMass-SemiMech,FR,Cases,0.066961351171985,2021-06-28,5
UMass-SemiMech,PL,Deaths,0.221292229150245,2021-06-28,5
UNIPV-BayesINGARCHX,DE,Cases,0.188069446500259,2021-06-28,5
UNIPV-BayesINGARCHX,FR,Cases,0.41784851557063,2021-06-28,5
epiforecasts-EpiExpert,DE,Deaths,0.227542805064241,2021-06-28,5
epiforecasts-EpiExpert,GB,Cases,0.214342919120517,2021-06-28,5
epiforecasts-EpiExpert,GB,Deaths,0.255644850226116,2021-06-28,5
epiforecasts-EpiExpert,PL,Deaths,0.16216262285996,2021-06-28,5
epiforecasts-EpiExpert_Rt,DE,Cases,0.195174625087486,2021-06-28,5
epiforecasts-EpiExpert_Rt,GB,Cases,0.173878051265345,2021-06-28,5
epiforecasts-EpiExpert_Rt,GB,Deaths,0.193150647555376,2021-06-28,5
epiforecasts-EpiExpert_direct,DE,Deaths,0.254626284786219,2021-06-28,5
epiforecasts-EpiExpert_direct,GB,Cases,0.22918756658592,2021-06-28,5
epiforecasts-EpiExpert_direct,GB,Deaths,0.170510507431185,2021-06-28,5
epiforecasts-EpiNow2,CZ,Cases,0.229840388987927,2021-06-28,5
epiforecasts-EpiNow2,CZ,Deaths,0.174204283697646,2021-06-28,5
epiforecasts-EpiNow2,DE,Cases,0.197217765490155,2021-06-28,5
epiforecasts-EpiNow2,FR,Cases,0.2346786993173,2021-06-28,5
epiforecasts-EpiNow2,GB,Cases,0.15877363644839,2021-06-28,5
epiforecasts-EpiNow2,GB,Deaths,0.221667432851676,2021-06-28,5
itwm-dSEIR,DE,Cases,0.187060714174726,2021-06-28,5
FIAS_FZJ-Epi1Ger,DE,Cases,0.177707840094449,2021-07-05,5
HZI-AgeExtendedSEIR,DE,Deaths,0.198441709426473,2021-07-05,5
IEM_Health-CovidProject,CZ,Cases,0.251178117610723,2021-07-05,5
IEM_Health-CovidProject,FR,Cases,0.188886484636093,2021-07-05,5
IEM_Health-CovidProject,FR,Deaths,0.246014076172694,2021-07-05,5
IEM_Health-CovidProject,PL,Cases,0.231299111341861,2021-07-05,5
ILM-EKF,CZ,Cases,0.236606978293201,2021-07-05,5
ILM-EKF,CZ,Deaths,0.208253468814823,2021-07-05,5
ILM-EKF,DE,Cases,0.210672886118081,2021-07-05,5
ILM-EKF,FR,Cases,0.280051561218394,2021-07-05,5
ILM-EKF,FR,Deaths,0.274025803831777,2021-07-05,5
ILM-EKF,GB,Cases,0.239313122704634,2021-07-05,5
ILM-EKF,PL,Cases,0.204123912976398,2021-07-05,5
ITWW-county_repro,PL,Cases,0.17333097176447,2021-07-05,5
MIMUW-StochSEIR,PL,Deaths,0.273587522093105,2021-07-05,5
MIT_CovidAnalytics-DELPHI,PL,Cases,0.15880760467497,2021-07-05,5
MOCOS-agent1,PL,Deaths,0.146005256469453,2021-07-05,5
MUNI-ARIMA,CZ,Deaths,0.153720440412778,2021-07-05,5
MUNI-ARIMA,FR,Cases,0.0956802934580445,2021-07-05,5
MUNI_DMS-SEIAR,CZ,Cases,0.121056239812447,2021-07-05,5
RobertWalraven-ESG,DE,Deaths,0.197151327382523,2021-07-05,5
RobertWalraven-ESG,FR,Deaths,0.176929161650995,2021-07-05,5
UMass-MechBayes,CZ,Deaths,0.20683580627114,2021-07-05,5
UMass-MechBayes,FR,Deaths,0.157776474143777,2021-07-05,5
UMass-MechBayes,GB,Deaths,0.143929042395742,2021-07-05,5
UMass-MechBayes,PL,Deaths,0.246940014081127,2021-07-05,5
UMass-SemiMech,CZ,Cases,0.17077743240832,2021-07-05,5
UMass-SemiMech,CZ,Deaths,0.19458916303446,2021-07-05,5
UMass-SemiMech,DE,Deaths,0.18094732604236,2021-07-05,5
UMass-SemiMech,FR,Cases,0.0786722216950632,2021-07-05,5
UMass-SemiMech,FR,Deaths,0.145254484200757,2021-07-05,5
UMass-SemiMech,GB,Cases,0.160179914169926,2021-07-05,5
UMass-SemiMech,PL,Deaths,0.207757805614224,2021-07-05,5
epiforecasts-EpiExpert,DE,Deaths,0.219581801663119,2021-07-05,5
epiforecasts-EpiExpert,GB,Cases,0.180877304041399,2021-07-05,5
epiforecasts-EpiExpert,GB,Deaths,0.28259392630729,2021-07-05,5
epiforecasts-EpiExpert,PL,Deaths,0.125709401742091,2021-07-05,5
epiforecasts-EpiExpert_Rt,DE,Cases,0.183052882387938,2021-07-05,5
epiforecasts-EpiExpert_Rt,GB,Cases,0.231808867065734,2021-07-05,5
epiforecasts-EpiExpert_Rt,GB,Deaths,0.188166156898009,2021-07-05,5
epiforecasts-EpiExpert_Rt,PL,Cases,0.232438399242301,2021-07-05,5
epiforecasts-EpiExpert_direct,DE,Deaths,0.203877835485525,2021-07-05,5
epiforecasts-EpiExpert_direct,GB,Deaths,0.159489807747819,2021-07-05,5
epiforecasts-EpiNow2,CZ,Cases,0.220381231875308,2021-07-05,5
epiforecasts-EpiNow2,CZ,Deaths,0.236601121466798,2021-07-05,5
epiforecasts-EpiNow2,DE,Cases,0.234675922295676,2021-07-05,5
epiforecasts-EpiNow2,FR,Cases,0.356709438992405,2021-07-05,5
epiforecasts-EpiNow2,GB,Cases,0.187820792018307,2021-07-05,5
epiforecasts-EpiNow2,GB,Deaths,0.22582106665114,2021-07-05,5
itwm-dSEIR,DE,Cases,0.193890469103856,2021-07-05,5
FIAS_FZJ-Epi1Ger,DE,Cases,0.183807217826424,2021-07-12,5
IEM_Health-CovidProject,CZ,Cases,0.265983810160015,2021-07-12,5
IEM_Health-CovidProject,FR,Cases,0.22526666653726,2021-07-12,5
IEM_Health-CovidProject,FR,Deaths,0.226675094013013,2021-07-12,5
IEM_Health-CovidProject,PL,Cases,0.225475499184465,2021-07-12,5
ILM-EKF,CZ,Cases,0.206339105149838,2021-07-12,5
ILM-EKF,CZ,Deaths,0.212897931363661,2021-07-12,5
ILM-EKF,DE,Deaths,0.21170126702448,2021-07-12,5
ILM-EKF,FR,Cases,0.178891756981668,2021-07-12,5
ILM-EKF,FR,Deaths,0.266159838179593,2021-07-12,5
ILM-EKF,GB,Cases,0.215638469461637,2021-07-12,5
ILM-EKF,GB,Deaths,0.116234657788935,2021-07-12,5
ILM-EKF,PL,Cases,0.171850083265725,2021-07-12,5
ILM-EKF,PL,Deaths,0.130575391481714,2021-07-12,5
ITWW-county_repro,DE,Deaths,0.184520473050823,2021-07-12,5
ITWW-county_repro,PL,Deaths,0.184790368274774,2021-07-12,5
Karlen-pypm,DE,Cases,0.210907411434621,2021-07-12,5
Karlen-pypm,DE,Deaths,0.19466772854013,2021-07-12,5
MIMUW-StochSEIR,PL,Deaths,0.23345903521818,2021-07-12,5
MOCOS-agent1,PL,Cases,0.135011348133948,2021-07-12,5
MOCOS-agent1,PL,Deaths,0.20706915575061,2021-07-12,5
MUNI-ARIMA,CZ,Cases,0.176906467270438,2021-07-12,5
MUNI-ARIMA,CZ,Deaths,0.145067301214405,2021-07-12,5
MUNI-ARIMA,FR,Cases,0.303194752154357,2021-07-12,5
MUNI-ARIMA,FR,Deaths,0.167428390868999,2021-07-12,5
RobertWalraven-ESG,CZ,Cases,0.147228431120945,2021-07-12,5
RobertWalraven-ESG,CZ,Deaths,0.141494116916911,2021-07-12,5
RobertWalraven-ESG,DE,Deaths,0.21162912860353,2021-07-12,5
RobertWalraven-ESG,FR,Cases,0.0778834175203025,2021-07-12,5
RobertWalraven-ESG,FR,Deaths,0.162378017608149,2021-07-12,5
UMass-MechBayes,CZ,Deaths,0.231089332346369,2021-07-12,5
UMass-MechBayes,DE,Deaths,0.197481402781037,2021-07-12,5
UMass-MechBayes,GB,Deaths,0.21279780482647,2021-07-12,5
UMass-MechBayes,PL,Deaths,0.244106049274722,2021-07-12,5
epiforecasts-EpiExpert,GB,Cases,0.180413133453604,2021-07-12,5
epiforecasts-EpiExpert,GB,Deaths,0.163821855196566,2021-07-12,5
epiforecasts-EpiExpert_Rt,DE,Cases,0.206087771000315,2021-07-12,5
epiforecasts-EpiExpert_Rt,GB,Cases,0.216792622879618,2021-07-12,5
epiforecasts-EpiExpert_Rt,GB,Deaths,0.293440225337462,2021-07-12,5
epiforecasts-EpiExpert_Rt,PL,Cases,0.220454641388222,2021-07-12,5
epiforecasts-EpiExpert_direct,GB,Cases,0.156811445093202,2021-07-12,5
epiforecasts-EpiNow2,CZ,Cases,0.203542186298764,2021-07-12,5
epiforecasts-EpiNow2,CZ,Deaths,0.269451318158655,2021-07-12,5
epiforecasts-EpiNow2,DE,Cases,0.192476523346277,2021-07-12,5
epiforecasts-EpiNow2,FR,Cases,0.214763406806413,2021-07-12,5
epiforecasts-EpiNow2,FR,Deaths,0.177358659330247,2021-07-12,5
epiforecasts-EpiNow2,GB,Cases,0.230344329111939,2021-07-12,5
epiforecasts-EpiNow2,GB,Deaths,0.213705456850568,2021-07-12,5
epiforecasts-EpiNow2,PL,Cases,0.247208428027641,2021-07-12,5
itwm-dSEIR,DE,Cases,0.206721076392362,2021-07-12,5
IEM_Health-CovidProject,CZ,Cases,0.205785532611294,2021-07-19,5
IEM_Health-CovidProject,FR,Cases,0.185739921091205,2021-07-19,5
IEM_Health-CovidProject,FR,Deaths,0.262441642905138,2021-07-19,5
IEM_Health-CovidProject,PL,Cases,0.21501388049005,2021-07-19,5
ILM-EKF,CZ,Deaths,0.208636872747816,2021-07-19,5
ILM-EKF,DE,Deaths,0.197428212014032,2021-07-19,5
ILM-EKF,FR,Cases,0.151910570266203,2021-07-19,5
ILM-EKF,FR,Deaths,0.219510325470553,2021-07-19,5
ILM-EKF,GB,Cases,0.221448709291844,2021-07-19,5
ILM-EKF,GB,Deaths,0.102317230503431,2021-07-19,5
ITWW-county_repro,DE,Cases,0.297478696375711,2021-07-19,5
ITWW-county_repro,DE,Deaths,0.203175325064951,2021-07-19,5
ITWW-county_repro,PL,Cases,0.200265073378327,2021-07-19,5
ITWW-county_repro,PL,Deaths,0.248352556638888,2021-07-19,5
Karlen-pypm,DE,Cases,0.164606281753761,2021-07-19,5
Karlen-pypm,DE,Deaths,0.1786521027974,2021-07-19,5
MOCOS-agent1,PL,Deaths,0.157488117947043,2021-07-19,5
